Country Name,Country Code,Year,Gini,GDP_per_capita,Lowest20_share,Highest10_share,Inequality_Ratio,Log_GDP,Bottom10_income_share,Bottom50_income_share,Top10_income_share,Top1_income_share
Bolivia,BOL,1990,42.0,682.67681029538,5.6,31.7,5.660714285714286,6.5260215562120205,0.0001,0.0839,0.5541,0.2227
Bolivia,BOL,1992,49.1,759.57113496365,4.6,39.2,8.521739130434783,6.63275397790495,0.0001,0.0839,0.5541,0.2227
Bolivia,BOL,1997,58.1,970.351843368594,2.0,45.4,22.7,6.877658730850837,0.0001,0.0839,0.5541,0.2227
Bolivia,BOL,1999,58.0,979.344494964572,1.3,42.6,32.76923076923077,6.886883465173576,0.0001,0.0839,0.5541,0.2227
Bolivia,BOL,2000,61.6,975.777060358751,1.1,47.8,43.454545454545446,6.8832341385572935,0.0001,0.0839,0.5541,0.2227
Bolivia,BOL,2001,57.4,930.168227214313,1.9,44.1,23.21052631578948,6.835365459266528,0.0001,0.0802,0.5641,0.2279
Bolivia,BOL,2002,59.3,888.221328974352,1.7,46.6,27.411764705882355,6.789220956276446,0.0,0.081,0.5619000000000001,0.2245
Bolivia,BOL,2004,55.0,953.191893246277,3.1,43.9,14.161290322580644,6.859816240411121,0.0001,0.0872,0.5588000000000001,0.2414
Bolivia,BOL,2005,58.5,1020.12326200737,2.0,45.3,22.65,6.9276787440824,0.0001,0.087,0.5548000000000001,0.2275
Bolivia,BOL,2006,56.7,1202.71150446327,2.3,43.6,18.95652173913044,7.092333873801104,0.0002,0.0904,0.5516,0.2323
Bolivia,BOL,2007,54.5,1354.54905949929,2.9,41.8,14.413793103448276,7.211223880506953,0.0003,0.0892,0.5618000000000001,0.2473
Bolivia,BOL,2008,50.8,1692.67248455876,3.2,38.5,12.03125,7.43406391070685,0.0004,0.0916,0.553,0.2395
Bolivia,BOL,2009,49.2,1731.18172112209,3.2,36.9,11.531249999999998,7.456559530094855,0.0004,0.0933,0.5446,0.2285
Bolivia,BOL,2011,46.1,2315.52121930607,3.8,33.7,8.86842105263158,7.747390089906487,0.0005,0.0978,0.5384,0.2391
Bolivia,BOL,2012,46.6,2575.59857098084,3.4,33.7,9.911764705882351,7.853837240834258,0.0005,0.1003,0.5325,0.2362
Bolivia,BOL,2013,47.6,2870.02377000756,3.6,35.2,9.77777777777778,7.962075590951969,0.0006,0.1009,0.5398000000000001,0.249
Bolivia,BOL,2014,47.8,3041.43503162408,3.8,36.0,9.473684210526317,8.020084732896116,0.0005,0.1025,0.5319,0.2549
Bolivia,BOL,2015,46.7,2996.01289811344,3.9,34.8,8.923076923076923,8.005037649739139,0.0005,0.1031,0.5282,0.233
Bolivia,BOL,2016,45.2,3035.87347732132,3.7,32.4,8.756756756756756,8.018254463510543,0.0004,0.1028,0.5295,0.2345
Bolivia,BOL,2017,44.6,4048.40119739839,3.9,32.0,8.205128205128206,8.306077316085474,0.0003,0.102,0.5299,0.2248
Bolivia,BOL,2018,42.6,4206.8552936661,4.5,30.6,6.800000000000001,8.344470686437525,0.0003,0.1011,0.5327000000000001,0.2284
Bolivia,BOL,2019,41.6,4203.15492855788,5.1,30.8,6.039215686274511,8.34359069574804,0.0003,0.1015,0.5258,0.2266
Bolivia,BOL,2020,43.6,3580.96761778303,4.7,32.6,6.9361702127659575,8.183388327171462,0.0001,0.0869,0.5411,0.2362
Bolivia,BOL,2021,40.9,4010.76053686204,5.3,30.3,5.716981132075472,8.296736162382766,0.0001,0.0949,0.5304,0.2279
Bolivia,BOL,2022,41.2,4219.46113742445,5.1,30.4,5.96078431372549,8.34746270632322,0.0002,0.1014,0.5214,0.2199
Bolivia,BOL,2023,42.1,4274.70820547613,5.2,31.3,6.019230769230769,8.360471123012337,0.0002,0.1011,0.5212,0.2197
Bosnia and Herzegovina,BIH,2001,30.0,1387.89362942121,8.8,24.7,2.8068181818181817,7.235542502266391,0.0027,0.189,0.3259,0.0887
Bosnia and Herzegovina,BIH,2004,34.0,2452.6860917386,7.4,26.4,3.567567567567567,7.804939066945649,0.0025,0.1783,0.3431,0.0888
Bosnia and Herzegovina,BIH,2007,33.1,3931.48948737505,7.5,25.1,3.3466666666666667,8.276773637480407,0.0025,0.1797,0.3386,0.0865
Bosnia and Herzegovina,BIH,2011,33.0,4982.69375768263,7.5,25.1,3.3466666666666667,8.513725938974122,0.0025,0.1779,0.348,0.0976
Botswana,BWA,1985,54.2,993.616748339174,3.6,42.9,11.916666666666666,6.901351567256126,0.0011,0.0794,0.6098,0.2436
Botswana,BWA,1993,60.1,2929.43119022452,3.1,50.4,16.258064516129032,7.9825635501356835,0.0009,0.0627,0.6911,0.377
Botswana,BWA,2002,61.5,3117.25087183011,2.7,50.0,18.51851851851852,8.044706761555895,0.0008,0.0579,0.669,0.2564
Botswana,BWA,2009,56.9,5082.93388332404,3.3,46.5,14.090909090909092,8.533643909950156,0.001,0.0724,0.6463,0.2744
Botswana,BWA,2015,54.9,6141.20394726616,3.7,42.9,11.594594594594591,8.722776084536143,0.0011,0.0762,0.6061000000000001,0.2328
Brazil,BRA,1981,57.9,2079.70908377484,2.7,45.9,17.0,7.639983299343754,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1982,58.4,2137.6250359394,2.6,46.2,17.76923076923077,7.667450695445988,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1983,58.9,1461.25582714178,2.7,46.8,17.333333333333332,7.287051500557133,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1984,58.3,1419.73154606978,2.8,46.5,16.607142857142858,7.258223080659177,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1985,55.5,1556.1297180511,2.9,42.5,14.655172413793103,7.349957067620304,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1986,58.4,1854.03775211919,2.7,46.6,17.25925925925926,7.525121108442322,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1987,59.6,2006.00226235757,2.4,47.4,19.75,7.603899096316644,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1988,61.4,2140.65027561164,2.2,49.2,22.363636363636363,7.668864928965881,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1989,63.2,2818.99277980122,2.0,51.1,25.55,7.944134929848406,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1990,60.5,2619.80141064047,2.3,48.1,20.91304347826087,7.8708537964169,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1992,53.1,2127.29083011489,2.9,39.7,13.689655172413795,7.662604538394281,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1993,60.1,2348.90635436384,2.4,48.4,20.166666666666668,7.761705117693031,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1995,59.5,4756.75013552302,2.5,47.5,19.0,8.467319969411186,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1996,59.8,5179.13052009976,2.3,47.3,20.565217391304348,8.552392467902,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1997,59.8,5299.39794248133,2.3,47.4,20.608695652173918,8.575348497329486,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1998,59.6,5105.89246192003,2.4,47.6,19.833333333333336,8.538150536459396,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,1999,59.0,3493.57192043228,2.5,47.0,18.8,8.158679964708401,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,2001,58.4,3176.28975052524,2.5,46.1,18.44,8.063469049479396,0.0001,0.0912,0.5861000000000001,0.2724
Brazil,BRA,2002,58.1,2855.94017137049,2.6,46.1,17.73076923076923,7.957156374840366,0.0,0.0906,0.5934,0.2664
Brazil,BRA,2003,57.6,3090.6068907839,2.6,45.4,17.46153846153846,8.03612275539133,0.0001,0.0937,0.5898,0.2734
Brazil,BRA,2004,56.5,3663.82262497811,2.9,44.5,15.344827586206897,8.20626231440881,0.0,0.0956,0.5818,0.2811
Brazil,BRA,2005,56.3,4827.78165890291,2.9,44.6,15.379310344827587,8.482142357272442,0.0,0.0907,0.6049,0.2831
Brazil,BRA,2006,55.6,5934.14561857454,3.0,44.1,14.7,8.688478340248787,0.0001,0.0932,0.6039,0.289
Brazil,BRA,2007,54.9,7409.69003822861,3.0,43.2,14.4,8.910543887216658,0.0001,0.0997,0.5878,0.2999
Brazil,BRA,2008,54.0,8908.33338467948,3.2,42.5,13.28125,9.094742452988967,0.0001,0.1018,0.5844,0.2927
Brazil,BRA,2009,53.7,8678.6584730653,3.2,42.2,13.1875,9.068622241915406,0.0001,0.1035,0.5798,0.2728
Brazil,BRA,2011,52.9,13396.6263158041,3.3,41.7,12.636363636363638,9.502758186762945,0.0,0.102,0.5952000000000001,0.3085
Brazil,BRA,2012,53.4,12521.7238454434,3.4,42.4,12.470588235294118,9.435220322511793,0.0,0.1059,0.5856,0.3273
Brazil,BRA,2013,52.7,12458.8903396625,3.5,41.7,11.914285714285716,9.430189730563564,0.0,0.1082,0.5759000000000001,0.2958
Brazil,BRA,2014,52.0,12274.9941630213,3.6,41.0,11.38888888888889,9.415319477144996,0.0001,0.1072,0.5792,0.3047
Brazil,BRA,2015,51.9,8936.1955889444,3.6,40.9,11.36111111111111,9.097865228260668,0.0001,0.1033,0.5913,0.2758
Brazil,BRA,2016,53.4,8836.28546025694,3.3,42.1,12.75757575757576,9.08662187052076,0.0,0.0963,0.5835,0.2526
Brazil,BRA,2017,53.3,10080.5078722821,3.2,42.0,13.125,9.21835892451109,0.0,0.0964,0.5785,0.2592
Brazil,BRA,2018,53.9,9300.66072904004,3.1,42.5,13.709677419354838,9.137840722751028,0.0,0.0964,0.5742,0.247
Brazil,BRA,2019,53.5,9029.83304401079,3.1,42.0,13.548387096774194,9.108289157204757,0.0,0.1003,0.5645,0.2533
Brazil,BRA,2020,48.9,7074.19407495707,4.5,39.5,8.777777777777779,8.864208804356167,0.0,0.0819,0.5908,0.2705
Brazil,BRA,2021,52.9,7972.53696080695,3.3,41.6,12.606060606060607,8.983758034910712,0.0,0.0823,0.5994,0.2804
Brazil,BRA,2022,52.0,9281.33282136864,3.6,41.0,11.38888888888889,9.135760438459762,0.0,0.0906,0.5939,0.2575
Brazil,BRA,2023,51.6,10377.5897719195,3.7,40.8,11.027027027027026,9.24740393052042,0.0,0.0926,0.5912000000000001,0.265
Bulgaria,BGR,1989,23.4,2477.0208179596,10.5,20.0,1.9047619047619049,7.814811833959331,0.0049,0.2751,0.2275,0.045
Bulgaria,BGR,1992,30.7,1007.34454544881,8.3,24.7,2.975903614457831,6.915072984594501,0.0037,0.2145,0.3256,0.0951
Bulgaria,BGR,1994,24.3,1149.89464008734,10.2,21.0,2.058823529411765,7.047425599844817,0.0031,0.1855,0.3895,0.1272
Bulgaria,BGR,1995,32.8,2259.25922555221,7.8,26.3,3.371794871794872,7.722792262231605,0.003,0.1778,0.4052,0.1381
Bulgaria,BGR,1997,26.4,1361.40938439884,10.1,22.8,2.2574257425742577,7.21627575418742,0.0031,0.1858,0.3801,0.1218
Bulgaria,BGR,2001,32.7,1770.90704918691,7.1,24.9,3.5070422535211265,7.479247151474288,0.0033,0.1967,0.3622,0.112
Bulgaria,BGR,2003,28.9,2719.49436859287,8.8,23.6,2.6818181818181817,7.90820124810995,0.0032,0.1934,0.3647,0.1097
Bulgaria,BGR,2006,35.7,4523.1465578805,5.7,26.6,4.666666666666667,8.416963171756443,0.0029,0.1835,0.3563,0.1151
Bulgaria,BGR,2007,36.1,5888.57081403932,6.5,27.9,4.292307692307692,8.680768601028996,0.0031,0.1887,0.3431,0.0999
Bulgaria,BGR,2008,33.6,7271.30338858025,6.9,25.7,3.72463768115942,8.89169083761923,0.0032,0.1925,0.3353,0.0903
Bulgaria,BGR,2009,33.8,6988.27316296465,6.8,25.7,3.779411764705882,8.851988760782536,0.0033,0.1969,0.3546,0.1187
Bulgaria,BGR,2010,35.7,6853.94805511171,6.3,26.9,4.26984126984127,8.832580123636024,0.0032,0.1945,0.353,0.1188
Bulgaria,BGR,2011,34.3,7849.58061302818,6.4,26.0,4.0625,8.96821538425733,0.0032,0.1948,0.3555,0.1254
Bulgaria,BGR,2012,36.0,7431.95789508871,6.2,27.4,4.419354838709677,8.913544615123577,0.003,0.1839,0.3753,0.1396
Bulgaria,BGR,2013,36.6,7795.98092108928,5.7,27.6,4.842105263157895,8.961363613355251,0.0032,0.1963,0.3605,0.1261
Bulgaria,BGR,2014,37.4,8069.60005667684,6.0,28.8,4.8,8.995859200764126,0.003,0.1833,0.3795,0.1388
Bulgaria,BGR,2015,38.6,7268.65445473873,5.3,28.7,5.415094339622642,8.89132647151867,0.003,0.1794,0.3908,0.1426
Bulgaria,BGR,2016,40.6,7822.49923292968,5.4,31.4,5.814814814814814,8.964759377483547,0.0028,0.1681,0.4188,0.1688
Bulgaria,BGR,2017,40.4,8696.68930427924,5.7,31.9,5.596491228070175,9.070697692481035,0.0027,0.1616,0.4434,0.1964
Bulgaria,BGR,2018,41.3,9849.38397225174,5.7,32.6,5.719298245614035,9.195164191322224,0.0028,0.1623,0.4419,0.1906
Bulgaria,BGR,2019,40.3,10353.7204584127,5.7,31.4,5.508771929824561,9.24510119868254,0.0028,0.1676,0.4197,0.165
Bulgaria,BGR,2020,40.5,10760.211975413,6.1,32.6,5.344262295081967,9.28361053383892,0.0028,0.1676,0.4197,0.165
Bulgaria,BGR,2021,39.0,12966.1457543396,6.1,29.9,4.901639344262295,9.470097066944287,0.0027,0.1617,0.4379,0.1759
Bulgaria,BGR,2022,38.2,13999.1949530956,6.2,30.1,4.854838709677419,9.5467551035937,0.0027,0.1566,0.4499,0.1856
Bulgaria,BGR,2023,39.5,15853.208636704,6.0,31.1,5.183333333333334,9.671127196464631,0.0028,0.1605,0.445,0.1832
Burkina Faso,BFA,1994,48.0,187.21142372606,5.6,39.4,7.035714285714286,5.232238586359263,0.0016,0.1009,0.5795,0.2127
Burkina Faso,BFA,1998,49.9,249.53173292493,5.2,42.7,8.211538461538462,5.519586093175974,0.0016,0.0972,0.6203000000000001,0.2672
Burkina Faso,BFA,2003,43.3,362.373899996953,5.8,33.8,5.827586206896552,5.892676551699311,0.0019,0.1194,0.5134000000000001,0.1689
Burkina Faso,BFA,2009,39.8,601.569520671859,6.7,32.0,4.776119402985074,6.399542107575347,0.0022,0.1337,0.5001,0.1718
Burkina Faso,BFA,2014,35.3,764.861675106225,8.3,29.6,3.566265060240964,6.63969500062259,0.0026,0.1504,0.4726,0.1455
Burkina Faso,BFA,2018,43.0,777.465618514048,6.3,35.3,5.603174603174603,6.6560394225149215,0.002,0.1201,0.5339,0.1672
Burkina Faso,BFA,2021,37.4,895.535288442991,7.3,30.2,4.136986301369863,6.797421627137521,0.0023,0.1438,0.4755,0.1473
Burundi,BDI,1992,33.3,184.868970456447,7.9,26.6,3.367088607594937,5.2196473063352,0.0026,0.1619,0.4283,0.1109
Burundi,BDI,1998,42.1,144.456948255536,5.3,32.5,6.132075471698114,4.972981527212907,0.002,0.1282,0.5042,0.1748
Burundi,BDI,2006,33.4,161.892755640319,8.9,28.0,3.1460674157303368,5.086934113791906,0.0027,0.1572,0.4515,0.1287
Burundi,BDI,2013,38.6,234.844770150871,6.9,31.0,4.492753623188405,5.458924743333718,0.0023,0.1402,0.4839,0.1474
Burundi,BDI,2020,37.5,255.8324539389,7.1,29.9,4.211267605633803,5.544522753414957,0.0023,0.144,0.471,0.1449
Cabo Verde,CPV,2001,52.5,1223.33055331575,4.2,42.6,10.142857142857142,7.109332379883987,0.0013,0.0867,0.6086,0.232
Cabo Verde,CPV,2007,47.2,3324.57675212498,5.0,37.1,7.42,8.109097652393574,0.0016,0.1053,0.5505,0.1935
Cabo Verde,CPV,2015,42.4,3415.06266730931,5.7,32.3,5.666666666666666,8.13595112243954,0.0019,0.1238,0.4908,0.1391
Cameroon,CMR,1996,44.4,826.965322327363,6.1,36.1,5.918032786885247,6.717762762255,0.0019,0.1151,0.5431,0.1849
Cameroon,CMR,2001,42.1,715.470296470585,6.2,33.6,5.419354838709678,6.572940083768003,0.002,0.1238,0.5178,0.1915
Cameroon,CMR,2007,42.8,1325.67248215933,5.8,33.0,5.689655172413794,7.189675143373808,0.0018,0.1194,0.5033,0.1567
Cameroon,CMR,2014,46.6,1649.4433905949,4.5,35.0,7.777777777777778,7.408193170949621,0.0015,0.1063,0.5205000000000001,0.1585
Cameroon,CMR,2021,42.2,1672.32657340872,5.4,31.1,5.75925925925926,7.421971093596723,0.0018,0.1237,0.476,0.1327
Canada,CAN,1971,37.2,4535.39338907773,5.7,26.6,4.666666666666667,8.419667103897954,0.0036666666666666,0.1969999999999999,0.3152,0.0721666666666666
Canada,CAN,1973,34.9,5858.33407318788,6.4,25.1,3.921875,8.675620554301709,0.0036666666666666,0.1974666666666666,0.3127999999999999,0.0745666666666666
Canada,CAN,1975,34.1,7536.52009823861,6.7,24.5,3.656716417910448,8.927515829033814,0.0035666666666666,0.1929,0.3296666666666666,0.0829666666666666
Canada,CAN,1977,33.7,8949.10989272982,6.7,24.1,3.5970149253731343,9.099309352996814,0.0036666666666666,0.1967333333333333,0.3160333333333333,0.073
Canada,CAN,1979,33.5,10077.5026707269,6.8,24.0,3.5294117647058822,9.21806076001008,0.0036333333333333,0.1949999999999999,0.3224333333333333,0.0803333333333333
Canada,CAN,1981,33.0,12379.0368643833,7.1,23.9,3.3661971830985915,9.423759745504862,0.0036333333333333,0.1957999999999999,0.3201666666666666,0.0795
Canada,CAN,1982,32.9,12527.3135323802,7.1,24.1,3.394366197183099,9.435666622059776,0.0036666666666666,0.1965333333333333,0.3158,0.0790666666666666
Canada,CAN,1984,33.5,13930.4745502555,6.9,24.6,3.565217391304348,9.541834132974316,0.0035666666666666,0.1943666666666666,0.3203666666666667,0.0853333333333333
Canada,CAN,1985,33.2,14170.1249406067,7.1,24.5,3.450704225352113,9.558891149908147,0.0035333333333333,0.1939333333333333,0.3203333333333333,0.0852
Canada,CAN,1986,31.7,14521.1800806,7.4,23.3,3.1486486486486487,9.58336355784493,0.0034,0.1895666666666666,0.3225333333333333,0.0858666666666666
Canada,CAN,1987,31.7,16377.6902109541,7.5,23.4,3.12,9.70367533470156,0.0034,0.1896999999999999,0.3259,0.0905666666666666
Canada,CAN,1988,31.2,19012.5723278349,7.7,23.1,3.0,9.852855740785683,0.0034666666666666,0.1896666666666666,0.3329333333333333,0.0986
Canada,CAN,1989,31.0,20794.682233334,7.6,22.8,3.0000000000000004,9.942452571143402,0.0033666666666666,0.1852666666666667,0.3407666666666666,0.1059999999999999
Canada,CAN,1990,31.4,21525.8611387148,7.4,23.1,3.121621621621621,9.977010334940053,0.0033666666666666,0.1844333333333333,0.3335999999999999,0.0971333333333333
Canada,CAN,1991,31.9,21846.7930471354,7.3,23.3,3.1917808219178085,9.991809418453624,0.0031,0.1790666666666666,0.3356333333333333,0.0951
Canada,CAN,1992,31.6,20950.3305287651,7.5,23.2,3.0933333333333333,9.949909702255187,0.0029,0.1762333333333333,0.3380333333333333,0.0959999999999999
Canada,CAN,1993,31.7,20186.7988782965,7.4,23.2,3.135135135135135,9.912784148875035,0.0024333333333333,0.1697999999999999,0.3472333333333333,0.1018333333333333
Canada,CAN,1994,31.3,19997.6237373354,7.5,22.9,3.053333333333333,9.90336873234406,0.0025333333333333,0.1658333333333333,0.3562666666666667,0.1034666666666666
Canada,CAN,1995,31.5,20679.634792669,7.5,23.2,3.0933333333333333,9.936904668537462,0.0023333333333333,0.1648666666666667,0.3512666666666666,0.1035333333333333
Canada,CAN,1996,32.8,21296.9723536904,7.4,24.5,3.3108108108108105,9.96632019857501,0.0024666666666666,0.163,0.3579999999999999,0.1091333333333333
Canada,CAN,1997,33.1,21901.5628548392,7.4,25.0,3.378378378378378,9.994313276493024,0.0024666666666666,0.1604,0.3660666666666666,0.1175666666666666
Canada,CAN,1998,33.2,21024.5850687045,7.3,25.1,3.438356164383562,9.953447749507502,0.0025666666666666,0.1600333333333333,0.3682333333333333,0.1196666666666666
Canada,CAN,1999,33.1,22315.2466731545,7.3,24.7,3.3835616438356166,10.013025431143188,0.0027666666666666,0.1612,0.3726,0.1252
Canada,CAN,2000,33.4,24271.0020563821,7.2,25.2,3.5,10.097037585729147,0.0026999999999999,0.1572,0.3854,0.1366666666666667
Canada,CAN,2001,33.6,23822.096210932,7.2,25.2,3.5,10.078368841175534,0.0028,0.1608,0.3824,0.1338666666666666
Canada,CAN,2002,33.6,24256.0192337185,7.2,25.1,3.486111111111111,10.096420081388622,0.0028,0.1596,0.3825666666666666,0.1330333333333333
Canada,CAN,2003,33.8,28301.8645937428,7.1,25.3,3.563380281690141,10.250682968165588,0.0028,0.1585333333333333,0.3852,0.1349666666666666
Canada,CAN,2004,33.8,32145.5412620217,7.1,25.2,3.5492957746478875,10.378029034574382,0.0027333333333333,0.1574666666666666,0.3917666666666666,0.1416333333333333
Canada,CAN,2005,33.6,36383.6600068095,7.2,25.2,3.5,10.501875051926827,0.0027666666666666,0.1566,0.3980999999999999,0.1478
Canada,CAN,2006,34.1,40504.0370977806,7.2,25.7,3.569444444444444,10.609156929553448,0.0026999999999999,0.1549666666666666,0.4028666666666666,0.1515666666666666
Canada,CAN,2007,33.8,44660.0838892281,7.3,25.6,3.5068493150684934,10.706835403789787,0.0026999999999999,0.1548333333333333,0.4036333333333333,0.1524
Canada,CAN,2008,33.9,46710.2526864484,7.2,25.5,3.5416666666666665,10.75171896316785,0.0027666666666666,0.1573666666666666,0.395,0.1431333333333333
Canada,CAN,2009,34.0,40874.8831932903,7.2,25.4,3.5277777777777777,10.618271050538963,0.0028333333333333,0.1598666666666666,0.379,0.1261
Canada,CAN,2010,33.6,47560.6666009406,7.3,25.3,3.4657534246575343,10.769761366706089,0.0027333333333333,0.158,0.3861666666666667,0.1319666666666666
Canada,CAN,2011,32.7,52223.8588398531,7.5,24.6,3.28,10.8632947353455,0.0028,0.1578333333333333,0.3862666666666667,0.1317333333333333
Canada,CAN,2012,33.5,52670.3447335415,7.0,24.8,3.542857142857143,10.871807857615336,0.0028,0.1592666666666666,0.3804,0.1251
Canada,CAN,2013,33.8,52638.1187235237,6.8,24.7,3.632352941176471,10.871195826825678,0.0027666666666666,0.1578666666666666,0.3841,0.1291333333333333
Canada,CAN,2014,33.2,50960.8431174661,7.2,24.7,3.430555555555556,10.838812834800432,0.0027666666666666,0.1591666666666666,0.3839333333333333,0.1296666666666666
Canada,CAN,2015,33.7,43594.1941045394,7.0,25.1,3.585714285714286,10.68267925773026,0.0028,0.1596,0.3823666666666667,0.1322333333333333
Canada,CAN,2016,32.7,42314.0615817218,7.4,24.6,3.324324324324325,10.652874734893194,0.0029333333333333,0.1646333333333333,0.3677333333333333,0.1134333333333333
Canada,CAN,2017,33.3,45129.628116623,7.3,24.9,3.410958904109589,10.717294252517275,0.0027666666666666,0.1591666666666666,0.3768333333333333,0.1230333333333333
Canada,CAN,2018,32.5,46539.1761570405,7.5,24.4,3.253333333333333,10.748049734874089,0.0028333333333333,0.1624,0.3721333333333333,0.1196333333333333
Canada,CAN,2019,31.7,46352.8693445211,7.7,24.0,3.116883116883117,10.744038475108562,0.0028333333333333,0.1630666666666666,0.3701,0.1184333333333333
Canada,CAN,2020,29.9,43537.839298904,8.6,23.4,2.7209302325581395,10.68138570790037,0.0021,0.1691,0.3518,0.1059
Canada,CAN,2021,31.1,52886.6616372703,8.2,24.1,2.939024390243903,10.875906443090257,0.0021,0.1743,0.3622,0.1162
Central African Republic,CAF,1992,59.7,461.587303490896,3.1,47.2,15.225806451612904,6.134671209379941,0.0007,0.0568,0.6428,0.2203
Central African Republic,CAF,2008,56.2,437.24827472489,3.4,46.2,13.588235294117649,6.080501168150252,0.0011,0.0763,0.6491,0.31
Central African Republic,CAF,2021,43.0,492.263142830507,5.6,33.1,5.910714285714287,6.199013416666125,0.0019,0.1213,0.5039,0.1559
Chad,TCD,2003,39.8,289.087621122168,6.3,30.7,4.8730158730158735,5.666729829434396,0.0021,0.1332,0.4774,0.1449
Chad,TCD,2011,43.3,1308.1421872538,4.9,32.4,6.612244897959183,7.17636323196062,0.0018,0.1229,0.493,0.1571
Chad,TCD,2018,37.5,948.656629871231,7.1,29.7,4.183098591549296,6.855046910028915,0.0023,0.1434,0.4668,0.1339
Chad,TCD,2022,37.4,966.036468278568,6.9,29.5,4.275362318840579,6.873201585341103,0.0023,0.1459,0.4636,0.1281
Chile,CHL,1987,56.2,1767.41389670161,3.4,45.4,13.352941176470589,7.477272681846706,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,1990,57.2,2487.76829657299,3.4,47.0,13.823529411764708,7.819141321135291,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,1992,54.8,3351.84108855522,3.9,45.2,11.589743589743591,8.11726505252926,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,1994,56.4,4012.10159912285,3.5,45.9,13.114285714285714,8.297070472570468,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,1996,54.9,5333.50438729711,3.7,44.4,11.999999999999998,8.581763784657701,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,1998,55.5,5419.82417297191,3.5,45.0,12.857142857142858,8.597818653496404,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,2000,52.8,5052.99245766325,3.8,42.6,11.210526315789474,8.527735912645484,0.0,0.0752,0.6273000000000001,0.3023
Chile,CHL,2003,51.5,4773.40177520754,4.0,41.4,10.35,8.470814490125202,0.0,0.0828,0.6016,0.272
